epoch,accuracy,auc,f1_score,loss,precision,recall,val_accuracy,val_auc,val_f1_score,val_loss,val_precision,val_recall
0,0.6308576464653015,0.6639280915260315,0.6308576464653015,0.7741459012031555,0.6308576464653015,0.6308576464653015,0.6538461446762085,0.7545998096466064,0.6538461446762085,0.583575427532196,0.6538461446762085,0.6538461446762085
1,0.7228116989135742,0.7775171399116516,0.7228116989135742,0.5691296458244324,0.7228116989135742,0.7228116989135742,0.7988165616989136,0.9000954031944275,0.7988165616989136,0.4542383551597595,0.7988165616989136,0.7988165616989136
2,0.7334217429161072,0.7968593239784241,0.733421802520752,0.5481301546096802,0.7334217429161072,0.7334217429161072,0.8698225021362305,0.9246524572372437,0.8698225021362305,0.40533387660980225,0.8698225021362305,0.8698225021362305
3,0.7334217429161072,0.7996840476989746,0.733421802520752,0.5465538501739502,0.7334217429161072,0.7334217429161072,0.7692307829856873,0.8657435178756714,0.7692307829856873,0.4780343770980835,0.7692307829856873,0.7692307829856873
4,0.7586206793785095,0.8162047266960144,0.7586206793785095,0.5272752642631531,0.7586206793785095,0.7586206793785095,0.7307692170143127,0.8396677374839783,0.7307692170143127,0.5109562277793884,0.7307692170143127,0.7307692170143127
5,0.774093747138977,0.8326444029808044,0.774093747138977,0.5057685375213623,0.774093747138977,0.774093747138977,0.8934911489486694,0.9388676881790161,0.8934911489486694,0.40656980872154236,0.8934911489486694,0.8934911489486694
6,0.7833775281906128,0.8424286246299744,0.7833775281906128,0.49590450525283813,0.7833775281906128,0.7833775281906128,0.8698225021362305,0.9442508816719055,0.8698225021362305,0.37718847393989563,0.8698225021362305,0.8698225021362305
7,0.773651659488678,0.8338721990585327,0.773651659488678,0.5035215020179749,0.773651659488678,0.773651659488678,0.5118343234062195,0.6358233690261841,0.5118343234062195,0.8103020191192627,0.5118343234062195,0.5118343234062195
8,0.7758620977401733,0.8397920727729797,0.7758620381355286,0.49655213952064514,0.7758620977401733,0.7758620977401733,0.8550295829772949,0.9440933465957642,0.8550295829772949,0.37137970328330994,0.8550295829772949,0.8550295829772949
9,0.7886825799942017,0.8515415787696838,0.7886825203895569,0.48078396916389465,0.7886825799942017,0.7886825799942017,0.8017751574516296,0.9070061445236206,0.8017751574516296,0.40395012497901917,0.8017751574516296,0.8017751574516296
10,0.7855879664421082,0.8536059260368347,0.7855879664421082,0.47688785195350647,0.7855879664421082,0.7855879664421082,0.831360936164856,0.9356552958488464,0.8313608765602112,0.3713202178478241,0.831360936164856,0.831360936164856
11,0.7873563170433044,0.8523467183113098,0.7873563170433044,0.4781927466392517,0.7873563170433044,0.7873563170433044,0.9082840085029602,0.9530304074287415,0.9082840085029602,0.32573994994163513,0.9082840085029602,0.9082840085029602
12,0.7913351058959961,0.8501226902008057,0.7913350462913513,0.48101186752319336,0.7913351058959961,0.7913351058959961,0.9082840085029602,0.95583575963974,0.9082840085029602,0.3332816958427429,0.9082840085029602,0.9082840085029602
13,0.7997347712516785,0.8631924986839294,0.7997347712516785,0.46580907702445984,0.7997347712516785,0.7997347712516785,0.8846153616905212,0.9484173059463501,0.8846153616905212,0.3071192502975464,0.8846153616905212,0.8846153616905212
14,0.7771883010864258,0.8510123491287231,0.7771883010864258,0.48029661178588867,0.7771883010864258,0.7771883010864258,0.8284023404121399,0.9258778691291809,0.8284023404121399,0.3701992928981781,0.8284023404121399,0.8284023404121399
15,0.790893018245697,0.8602087497711182,0.790893018245697,0.4696776568889618,0.790893018245697,0.790893018245697,0.88165682554245,0.956680417060852,0.88165682554245,0.33529436588287354,0.88165682554245,0.88165682554245
16,0.8006189465522766,0.8697801828384399,0.8006189465522766,0.4541199505329132,0.8006189465522766,0.8006189465522766,0.8905325531959534,0.9498573541641235,0.8905325531959534,0.34365299344062805,0.8905325531959534,0.8905325531959534
17,0.7944297194480896,0.86836177110672,0.7944297194480896,0.45641058683395386,0.7944297194480896,0.7944297194480896,0.9112426042556763,0.9735304117202759,0.9112426042556763,0.2465457320213318,0.9112426042556763,0.9112426042556763
18,0.8068081140518188,0.8811498880386353,0.8068081140518188,0.4343000054359436,0.8068081140518188,0.8068081140518188,0.8668639063835144,0.9289678335189819,0.8668639063835144,0.4150572121143341,0.8668639063835144,0.8668639063835144
19,0.8068081140518188,0.8751893639564514,0.8068081140518188,0.4439055025577545,0.8068081140518188,0.8068081140518188,0.807692289352417,0.9091899991035461,0.807692289352417,0.4462072551250458,0.807692289352417,0.807692289352417
20,0.8187444806098938,0.8908417820930481,0.8187444806098938,0.4189464747905731,0.8187444806098938,0.8187444806098938,0.9142012000083923,0.9752547740936279,0.9142012000083923,0.23163588345050812,0.9142012000083923,0.9142012000083923
21,0.8041555881500244,0.8640234470367432,0.8041555881500244,0.4611695408821106,0.8041555881500244,0.8041555881500244,0.8639053106307983,0.9421632289886475,0.8639053106307983,0.33937060832977295,0.8639053106307983,0.8639053106307983
22,0.8205128312110901,0.8875333666801453,0.8205128312110901,0.4208472967147827,0.8205128312110901,0.8205128312110901,0.9230769276618958,0.9700465202331543,0.9230769276618958,0.2798331081867218,0.9230769276618958,0.9230769276618958
