epoch,accuracy,auc,f1_score,loss,precision,recall,val_accuracy,val_auc,val_f1_score,val_loss,val_precision,val_recall
0,0.7379361391067505,0.7966489195823669,0.6730692386627197,0.5910137295722961,0.7379361391067505,0.7379361391067505,0.6865671873092651,0.8917600512504578,0.43582090735435486,0.5038244724273682,0.6865671873092651,0.6865671873092651
1,0.7802523970603943,0.8450589776039124,0.7345331907272339,0.49418407678604126,0.7802523970603943,0.7802523970603943,0.7064676880836487,0.8917601704597473,0.49538320302963257,0.4718400537967682,0.7064676880836487,0.7064676880836487
2,0.7861915230751038,0.8444491028785706,0.7377336621284485,0.4921391010284424,0.7861915230751038,0.7861915230751038,0.7512437701225281,0.9051013588905334,0.6098602414131165,0.43633127212524414,0.7512437701225281,0.7512437701225281
3,0.7847067713737488,0.8566568493843079,0.7316378951072693,0.4770943224430084,0.7847067713737488,0.7847067713737488,0.8706467747688293,0.957278311252594,0.8354119062423706,0.3763691782951355,0.8706467747688293,0.8706467747688293
4,0.8262805938720703,0.8735337853431702,0.7904491424560547,0.4457341134548187,0.8262805938720703,0.8262805938720703,0.7014925479888916,0.8931462168693542,0.48106712102890015,0.5406742691993713,0.7014925479888916,0.7014925479888916
5,0.8277654051780701,0.877098023891449,0.793753981590271,0.44011878967285156,0.8277654051780701,0.8277654051780701,0.8159204125404358,0.9326377511024475,0.7450026273727417,0.3626877963542938,0.8159204125404358,0.8159204125404358
6,0.829250156879425,0.8879197239875793,0.7943353056907654,0.4195018410682678,0.829250156879425,0.829250156879425,0.7761194109916687,0.9187891483306885,0.6643162369728088,0.3776099979877472,0.7761194109916687,0.7761194109916687
7,0.8418708443641663,0.8896260857582092,0.8110529184341431,0.4144818186759949,0.8418708443641663,0.8418708443641663,0.711442768573761,0.8402515053749084,0.5912342071533203,0.5132940411567688,0.711442768573761,0.711442768573761
8,0.8351892828941345,0.8991131782531738,0.8032101988792419,0.40273424983024597,0.8351892828941345,0.8351892828941345,0.7064676880836487,0.8634687066078186,0.5352510213851929,0.5116422176361084,0.7064676880836487,0.7064676880836487
9,0.841128408908844,0.9025951027870178,0.8121569156646729,0.39311230182647705,0.841128408908844,0.841128408908844,0.7562189102172852,0.8789015412330627,0.671667218208313,0.44158753752708435,0.7562189102172852,0.7562189102172852
10,0.846325159072876,0.8991866707801819,0.8176698088645935,0.4005844295024872,0.846325159072876,0.846325159072876,0.8109452724456787,0.8408578038215637,0.7990000247955322,0.5455438494682312,0.8109452724456787,0.8109452724456787
11,0.841128408908844,0.9047690033912659,0.809755802154541,0.39168983697891235,0.841128408908844,0.841128408908844,0.9751243591308594,0.9937254190444946,0.9712240695953369,0.3110102117061615,0.9751243591308594,0.9751243591308594
