epoch,accuracy,auc,f1_score,loss,precision,recall,val_accuracy,val_auc,val_f1_score,val_loss,val_precision,val_recall
0,0.7659289240837097,0.8318876028060913,0.7049109935760498,0.5130341649055481,0.7659289240837097,0.7659289240837097,0.8642534017562866,0.9460698962211609,0.8406863212585449,0.4274364411830902,0.8642534017562866,0.8642534017562866
1,0.8215962648391724,0.8830627799034119,0.7786095142364502,0.4324943721294403,0.8215962648391724,0.8215962648391724,0.7149321436882019,0.8774595260620117,0.48312732577323914,0.4884411096572876,0.7149321436882019,0.7149321436882019
2,0.8242790102958679,0.8835697174072266,0.7806437015533447,0.4272000789642334,0.8242790102958679,0.8242790102958679,0.8597285151481628,0.9359042644500732,0.8088715672492981,0.33266326785087585,0.8597285151481628,0.8597285151481628
3,0.8356807231903076,0.8878569602966309,0.7947232723236084,0.4174638092517853,0.8356807231903076,0.8356807231903076,0.8461538553237915,0.9264040589332581,0.7862426042556763,0.36879220604896545,0.8461538553237915,0.8461538553237915
4,0.8329979777336121,0.8856586813926697,0.7904263734817505,0.42331069707870483,0.8329979777336121,0.8329979777336121,0.8597285151481628,0.9282467365264893,0.8088715672492981,0.36705780029296875,0.8597285151481628,0.8597285151481628
5,0.8417169451713562,0.8912022709846497,0.8035783767700195,0.4112464189529419,0.8417169451713562,0.8417169451713562,0.8914027214050293,0.9514034986495972,0.8597419261932373,0.32640209794044495,0.8914027214050293,0.8914027214050293
6,0.7920858263969421,0.853386402130127,0.7326523065567017,0.4838811457157135,0.7920858263969421,0.7920858263969421,0.7149321436882019,0.8705800175666809,0.48312732577323914,0.4881436824798584,0.7149321436882019,0.7149321436882019
7,0.8484238982200623,0.8905795812606812,0.8137931227684021,0.4189819097518921,0.8484238982200623,0.8484238982200623,0.733031690120697,0.8780634999275208,0.5360612273216248,0.5053073763847351,0.733031690120697,0.733031690120697
8,0.8309859037399292,0.8852750062942505,0.7874164581298828,0.4231265187263489,0.8309859037399292,0.8309859037399292,0.8823529481887817,0.9456194639205933,0.8497071266174316,0.3072590231895447,0.8823529481887817,0.8823529481887817
9,0.8470824956893921,0.8931889533996582,0.8105142116546631,0.4091452658176422,0.8470824956893921,0.8470824956893921,0.9004524946212769,0.9542802572250366,0.8741718530654907,0.31078040599823,0.9004524946212769,0.9004524946212769
10,0.8470824956893921,0.8930298089981079,0.8102366924285889,0.40634244680404663,0.8470824956893921,0.8470824956893921,0.9095022678375244,0.9580680727958679,0.8879082798957825,0.3020605146884918,0.9095022678375244,0.9095022678375244
11,0.8423876762390137,0.890325665473938,0.8025088310241699,0.4129847586154938,0.8423876762390137,0.8423876762390137,0.8190045356750488,0.9172314405441284,0.7338632345199585,0.3828825354576111,0.8190045356750488,0.8190045356750488
12,0.8578135371208191,0.8975754976272583,0.8227698802947998,0.39327287673950195,0.8578135371208191,0.8578135371208191,0.8506787419319153,0.9388424158096313,0.7911332845687866,0.3438951373100281,0.8506787419319153,0.8506787419319153
13,0.859825611114502,0.898084282875061,0.8251477479934692,0.3910713195800781,0.859825611114502,0.859825611114502,0.8461538553237915,0.9391494989395142,0.7862426042556763,0.3750742971897125,0.8461538553237915,0.8461538553237915
14,0.852448046207428,0.895590603351593,0.8160820007324219,0.39984145760536194,0.852448046207428,0.852448046207428,0.814479649066925,0.9250015616416931,0.7251327037811279,0.3866851031780243,0.814479649066925,0.814479649066925
15,0.8443997502326965,0.8954079747200012,0.8045862317085266,0.3997422456741333,0.8443997502326965,0.8443997502326965,0.9049773812294006,0.9533793330192566,0.882876992225647,0.36255162954330444,0.9049773812294006,0.9049773812294006
16,0.8470824956893921,0.9000000357627869,0.8088237643241882,0.3931090235710144,0.8470824956893921,0.8470824956893921,0.8597285151481628,0.9431830644607544,0.8112516403198242,0.3219583034515381,0.8597285151481628,0.8597285151481628
17,0.859825611114502,0.9041085243225098,0.826431393623352,0.37952467799186707,0.859825611114502,0.859825611114502,0.8416289687156677,0.9262300729751587,0.7784746885299683,0.3547777235507965,0.8416289687156677,0.8416289687156677
18,0.8437290191650391,0.8981685638427734,0.8062173128128052,0.3957445025444031,0.8437290191650391,0.8437290191650391,0.7782805562019348,0.8937777280807495,0.6493766903877258,0.43695369362831116,0.7782805562019348,0.7782805562019348
19,0.852448046207428,0.8932362794876099,0.8160820007324219,0.4008931815624237,0.852448046207428,0.852448046207428,0.8597285151481628,0.9408182501792908,0.8063868284225464,0.3525845408439636,0.8597285151481628,0.8597285151481628
20,0.8511066436767578,0.8989458680152893,0.8144099712371826,0.3952212631702423,0.8511066436767578,0.8511066436767578,0.9004524946212769,0.9632276296615601,0.872829020023346,0.34371381998062134,0.9004524946212769,0.9004524946212769
21,0.8725687265396118,0.9143908023834229,0.8423252105712891,0.35768112540245056,0.8725687265396118,0.8725687265396118,0.9004524946212769,0.9583955407142639,0.8714300990104675,0.3165523111820221,0.9004524946212769,0.9004524946212769
22,0.877263605594635,0.9157203435897827,0.8486820459365845,0.3540206849575043,0.877263605594635,0.877263605594635,0.8461538553237915,0.9374500513076782,0.7833333611488342,0.346032053232193,0.8461538553237915,0.8461538553237915
23,0.8819584250450134,0.9173004031181335,0.8541549444198608,0.3498551547527313,0.8819584250450134,0.8819584250450134,0.8506787419319153,0.937521755695343,0.7911332845687866,0.34270143508911133,0.8506787419319153,0.8506787419319153
24,0.8779342770576477,0.9164232015609741,0.8491829633712769,0.3517029583454132,0.8779342770576477,0.8779342770576477,0.877828061580658,0.9525399804115295,0.8394975066184998,0.31601884961128235,0.877828061580658,0.877828061580658
25,0.877263605594635,0.9180063009262085,0.8480236530303955,0.35047847032546997,0.877263605594635,0.877263605594635,0.8868778347969055,0.9441043138504028,0.8496230840682983,0.3215482831001282,0.8868778347969055,0.8868778347969055
26,0.8752515316009521,0.9193877577781677,0.8454195261001587,0.34935668110847473,0.8752515316009521,0.8752515316009521,0.8959276080131531,0.9505333304405212,0.864831805229187,0.3142566382884979,0.8959276080131531,0.8959276080131531
27,0.8732394576072693,0.9208087921142578,0.8428114652633667,0.34952130913734436,0.8732394576072693,0.8732394576072693,0.8914027214050293,0.9575561285018921,0.8581514358520508,0.3040843904018402,0.8914027214050293,0.8914027214050293
28,0.8786049485206604,0.9193709492683411,0.8499029874801636,0.3501659333705902,0.8786049485206604,0.8786049485206604,0.8733031749725342,0.9452406764030457,0.8305585384368896,0.31909188628196716,0.8733031749725342,0.8733031749725342
29,0.8779342770576477,0.9186897277832031,0.8482994437217712,0.3489004373550415,0.8779342770576477,0.8779342770576477,0.877828061580658,0.9516594409942627,0.8375928401947021,0.32578766345977783,0.877828061580658,0.877828061580658
30,0.8765928745269775,0.9226829409599304,0.8470816612243652,0.34300169348716736,0.8765928745269775,0.8765928745269775,0.8642534017562866,0.9390266537666321,0.8138477206230164,0.32961520552635193,0.8642534017562866,0.8642534017562866
