epoch,accuracy,auc,f1_score,loss,precision,recall,val_accuracy,val_auc,val_f1_score,val_loss,val_precision,val_recall
0,0.5475032925605774,0.5685142874717712,0.5475032925605774,0.9418483376502991,0.5475032925605774,0.5475032925605774,0.7928994297981262,0.9034785628318787,0.7928994297981262,0.4907398223876953,0.7928994297981262,0.7928994297981262
1,0.7021652460098267,0.7481837868690491,0.7021652460098267,0.5988987684249878,0.7021652460098267,0.7021652460098267,0.8254438042640686,0.9094876050949097,0.8254438638687134,0.4443238079547882,0.8254438042640686,0.8254438042640686
2,0.7498895525932312,0.8090971112251282,0.7498895525932312,0.5350592732429504,0.7498895525932312,0.7498895525932312,0.8550295829772949,0.9081308245658875,0.8550295829772949,0.4154225289821625,0.8550295829772949,0.8550295829772949
3,0.77640300989151,0.8268731236457825,0.77640300989151,0.5101979970932007,0.77640300989151,0.77640300989151,0.8550295829772949,0.9057018160820007,0.8550295829772949,0.45051905512809753,0.8550295829772949,0.8550295829772949
4,0.7825894951820374,0.8347645998001099,0.7825894951820374,0.5025694966316223,0.7825894951820374,0.7825894951820374,0.8254438042640686,0.9229456782341003,0.8254438638687134,0.38966667652130127,0.8254438042640686,0.8254438042640686
5,0.7918692231178284,0.8490274548530579,0.7918691635131836,0.4771326780319214,0.7918692231178284,0.7918692231178284,0.8402366638183594,0.9370776414871216,0.8402366638183594,0.3984411060810089,0.8402366638183594,0.8402366638183594
6,0.7901016473770142,0.8570373058319092,0.7901016473770142,0.47334012389183044,0.7901016473770142,0.7901016473770142,0.9171597361564636,0.961105227470398,0.9171597361564636,0.28234195709228516,0.9171597361564636,0.9171597361564636
7,0.7923110723495483,0.8553889393806458,0.7923110723495483,0.47601833939552307,0.7923110723495483,0.7923110723495483,0.9053254723548889,0.9684622287750244,0.9053254723548889,0.32051461935043335,0.9053254723548889,0.9053254723548889
8,0.8051259517669678,0.8585761189460754,0.8051259517669678,0.46309372782707214,0.8051259517669678,0.8051259517669678,0.831360936164856,0.9320970773696899,0.8313608765602112,0.3864113688468933,0.831360936164856,0.831360936164856
9,0.755192220211029,0.8125658631324768,0.755192220211029,0.5274538397789001,0.755192220211029,0.755192220211029,0.8224852085113525,0.9313967227935791,0.8224852085113525,0.43241575360298157,0.8224852085113525,0.8224852085113525
10,0.7927529811859131,0.8591522574424744,0.7927529811859131,0.46832072734832764,0.7927529811859131,0.7927529811859131,0.8964496850967407,0.9664753675460815,0.8964497447013855,0.26629146933555603,0.8964496850967407,0.8964496850967407
11,0.8007070422172546,0.8672586679458618,0.8007070422172546,0.4584381580352783,0.8007070422172546,0.8007070422172546,0.860946774482727,0.9502161741256714,0.860946774482727,0.3774617314338684,0.860946774482727,0.860946774482727
12,0.7706584334373474,0.8327829241752625,0.7706584930419922,0.5069873929023743,0.7706584334373474,0.7706584334373474,0.7781065106391907,0.8963139653205872,0.7781065106391907,0.45505645871162415,0.7781065106391907,0.7781065106391907
13,0.8042421340942383,0.8662499189376831,0.8042421340942383,0.4583051800727844,0.8042421340942383,0.8042421340942383,0.9142012000083923,0.9692018032073975,0.9142012000083923,0.29712414741516113,0.9142012000083923,0.9142012000083923
14,0.7967299818992615,0.8701738715171814,0.7967299818992615,0.4538080096244812,0.7967299818992615,0.7967299818992615,0.8934911489486694,0.9575206637382507,0.8934911489486694,0.3087136745452881,0.8934911489486694,0.8934911489486694
15,0.8170570135116577,0.8861976861953735,0.8170570135116577,0.425249308347702,0.8170570135116577,0.8170570135116577,0.9289940595626831,0.9750183820724487,0.9289940595626831,0.2746775150299072,0.9289940595626831,0.9289940595626831
16,0.8108705282211304,0.882462739944458,0.8108705282211304,0.4350864887237549,0.8108705282211304,0.8108705282211304,0.9319526553153992,0.9723137021064758,0.9319526553153992,0.2637515664100647,0.9319526553153992,0.9319526553153992
17,0.8130799531936646,0.8874683976173401,0.8130799531936646,0.42600536346435547,0.8130799531936646,0.8130799531936646,0.9289940595626831,0.96822589635849,0.9289940595626831,0.2837355434894562,0.9289940595626831,0.9289940595626831
