epoch,accuracy,auc,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
83,0.9164825677871704,0.9699908494949341,0.21721038222312927,0.9164825677871704,0.9164825677871704,0.9526627063751221,0.9879249334335327,0.15275031328201294,0.9526627063751221,0.9526627063751221
84,0.9275298118591309,0.9730978608131409,0.20611990988254547,0.9275298118591309,0.9275298118591309,0.9260355234146118,0.9750708341598511,0.19880369305610657,0.9260355234146118,0.9260355234146118
85,0.9231109023094177,0.9694089293479919,0.22007179260253906,0.9231109023094177,0.9231109023094177,0.9408283829689026,0.980847954750061,0.17820341885089874,0.9408283829689026,0.9408283829689026
86,0.9173663258552551,0.9703347086906433,0.2177252471446991,0.9173663258552551,0.9173663258552551,0.9615384340286255,0.98673015832901,0.1535816788673401,0.9615384340286255,0.9615384340286255
87,0.9292973875999451,0.9718352556228638,0.20864607393741608,0.9292973875999451,0.9292973875999451,0.9467455744743347,0.9863012433052063,0.15936784446239471,0.9467455744743347,0.9467455744743347
88,0.9270879626274109,0.9736382961273193,0.2043592482805252,0.9270879626274109,0.9270879626274109,0.9437869787216187,0.9885595440864563,0.14806485176086426,0.9437869787216187,0.9437869787216187
89,0.9244365692138672,0.9730741381645203,0.20700125396251678,0.9244365692138672,0.9244365692138672,0.9349112510681152,0.9811193346977234,0.17692075669765472,0.9349112510681152,0.9349112510681152
90,0.9195758104324341,0.9734811186790466,0.20591527223587036,0.9195758104324341,0.9195758104324341,0.9260355234146118,0.9811981320381165,0.17515306174755096,0.9260355234146118,0.9260355234146118
91,0.9195758104324341,0.9714837670326233,0.21194370090961456,0.9195758104324341,0.9195758104324341,0.9378698468208313,0.9846118688583374,0.16982188820838928,0.9378698468208313,0.9378698468208313
92,0.920017659664154,0.9706488847732544,0.21539421379566193,0.920017659664154,0.920017659664154,0.9319526553153992,0.9829312562942505,0.1737225204706192,0.9319526553153992,0.9319526553153992
93,0.9231109023094177,0.9721121191978455,0.20983171463012695,0.9231109023094177,0.9231109023094177,0.9467455744743347,0.9831762909889221,0.16357655823230743,0.9467455744743347,0.9467455744743347
94,0.9213433265686035,0.9728018045425415,0.2083645462989807,0.9213433265686035,0.9213433265686035,0.9378698468208313,0.9890146255493164,0.14776647090911865,0.9378698468208313,0.9378698468208313
95,0.9244365692138672,0.9737247824668884,0.20531581342220306,0.9244365692138672,0.9244365692138672,0.9378698468208313,0.9839728474617004,0.16472375392913818,0.9378698468208313,0.9378698468208313
96,0.9275298118591309,0.9730519652366638,0.2053522765636444,0.9275298118591309,0.9275298118591309,0.9260355234146118,0.980331540107727,0.18712884187698364,0.9260355234146118,0.9260355234146118
97,0.9279717206954956,0.974789559841156,0.198081836104393,0.9279717206954956,0.9279717206954956,0.9437869787216187,0.9860999584197998,0.15690559148788452,0.9437869787216187,0.9437869787216187
98,0.9235528111457825,0.9738330245018005,0.2049855887889862,0.9235528111457825,0.9235528111457825,0.9497041702270508,0.9855222702026367,0.15689438581466675,0.9497041702270508,0.9497041702270508
99,0.9217852354049683,0.9735460877418518,0.20285888016223907,0.9217852354049683,0.9217852354049683,0.9437869787216187,0.9890059232711792,0.14946147799491882,0.9437869787216187,0.9437869787216187
100,0.9204595685005188,0.971677839756012,0.21174678206443787,0.9204595685005188,0.9204595685005188,0.9230769276618958,0.9799289107322693,0.18895301222801208,0.9230769276618958,0.9230769276618958
101,0.9292973875999451,0.972975492477417,0.20552939176559448,0.9292973875999451,0.9292973875999451,0.9467455744743347,0.98673015832901,0.15593421459197998,0.9467455744743347,0.9467455744743347
102,0.9182500839233398,0.9722660183906555,0.20980720221996307,0.9182500839233398,0.9182500839233398,0.9408283829689026,0.9873998165130615,0.15852200984954834,0.9408283829689026,0.9408283829689026
103,0.9275298118591309,0.9746464490890503,0.19933420419692993,0.9275298118591309,0.9275298118591309,0.9378698468208313,0.9842923283576965,0.16739070415496826,0.9378698468208313,0.9378698468208313
104,0.9226690530776978,0.9729254841804504,0.20649968087673187,0.9226690530776978,0.9226690530776978,0.9408283829689026,0.9834170341491699,0.17383737862110138,0.9408283829689026,0.9408283829689026
105,0.9239947199821472,0.9744929671287537,0.2031271606683731,0.9239947199821472,0.9239947199821472,0.9556213021278381,0.9880694150924683,0.14374464750289917,0.9556213021278381,0.9556213021278381
106,0.9186919927597046,0.9714038372039795,0.21437306702136993,0.9186919927597046,0.9186919927597046,0.9497041702270508,0.9845592975616455,0.1611938774585724,0.9497041702270508,0.9497041702270508
107,0.9231109023094177,0.9732930064201355,0.2048199325799942,0.9231109023094177,0.9231109023094177,0.9349112510681152,0.9806116223335266,0.18349841237068176,0.9349112510681152,0.9349112510681152
108,0.9235528111457825,0.9747966527938843,0.200907364487648,0.9235528111457825,0.9235528111457825,0.9408283829689026,0.9835790395736694,0.17092306911945343,0.9408283829689026,0.9408283829689026
109,0.9186919927597046,0.9738892316818237,0.20442935824394226,0.9186919927597046,0.9186919927597046,0.9467455744743347,0.9861437678337097,0.15334245562553406,0.9467455744743347,0.9467455744743347
110,0.9266460537910461,0.9751413464546204,0.19585521519184113,0.9266460537910461,0.9266460537910461,0.9260355234146118,0.9857016801834106,0.1669902354478836,0.9260355234146118,0.9260355234146118
111,0.9248784780502319,0.9738793969154358,0.20463518798351288,0.9248784780502319,0.9248784780502319,0.9408283829689026,0.9889097213745117,0.15262699127197266,0.9408283829689026,0.9408283829689026
112,0.9209014773368835,0.9741770625114441,0.20432738959789276,0.9209014773368835,0.9209014773368835,0.9408283829689026,0.9824060797691345,0.1731754094362259,0.9408283829689026,0.9408283829689026
113,0.9239947199821472,0.971756637096405,0.21063587069511414,0.9239947199821472,0.9239947199821472,0.9437869787216187,0.987876832485199,0.15105661749839783,0.9437869787216187,0.9437869787216187
114,0.9288554787635803,0.9737836122512817,0.20133404433727264,0.9288554787635803,0.9288554787635803,0.9437869787216187,0.9843623638153076,0.1708269715309143,0.9437869787216187,0.9437869787216187
115,0.9248784780502319,0.9747122526168823,0.20010879635810852,0.9248784780502319,0.9248784780502319,0.9556213021278381,0.9833776950836182,0.15869711339473724,0.9556213021278381,0.9556213021278381
116,0.9262041449546814,0.9764863848686218,0.19530364871025085,0.9262041449546814,0.9262041449546814,0.9437869787216187,0.9870452284812927,0.15212693810462952,0.9437869787216187,0.9437869787216187
117,0.9248784780502319,0.9737616181373596,0.19949966669082642,0.9248784780502319,0.9248784780502319,0.9378698468208313,0.984883189201355,0.16780029237270355,0.9378698468208313,0.9378698468208313
118,0.9248784780502319,0.9759836196899414,0.19427716732025146,0.9248784780502319,0.9248784780502319,0.9349112510681152,0.976462721824646,0.18939095735549927,0.9349112510681152,0.9349112510681152
119,0.9244365692138672,0.9757013916969299,0.19634106755256653,0.9244365692138672,0.9244365692138672,0.9556213021278381,0.9889534711837769,0.14988328516483307,0.9556213021278381,0.9556213021278381
120,0.9288554787635803,0.976389467716217,0.19099384546279907,0.9288554787635803,0.9288554787635803,0.9319526553153992,0.9815000891685486,0.17520414292812347,0.9319526553153992,0.9319526553153992
121,0.9186919927597046,0.9736936092376709,0.20460176467895508,0.9186919927597046,0.9186919927597046,0.9467455744743347,0.9879730939865112,0.1526188999414444,0.9467455744743347,0.9467455744743347
122,0.9213433265686035,0.9735643863677979,0.2041502147912979,0.9213433265686035,0.9213433265686035,0.9408283829689026,0.9874742031097412,0.15720392763614655,0.9408283829689026,0.9408283829689026
123,0.9284136295318604,0.9771018028259277,0.19212765991687775,0.9284136295318604,0.9284136295318604,0.9437869787216187,0.9863582253456116,0.15381693840026855,0.9437869787216187,0.9437869787216187
124,0.9248784780502319,0.9757704734802246,0.19633398950099945,0.9248784780502319,0.9248784780502319,0.9467455744743347,0.9855309128761292,0.16015049815177917,0.9467455744743347,0.9467455744743347
125,0.9257622361183167,0.9761013388633728,0.19621707499027252,0.9257622361183167,0.9257622361183167,0.9408283829689026,0.9837540984153748,0.16615599393844604,0.9408283829689026,0.9408283829689026
126,0.9279717206954956,0.975405752658844,0.1964661031961441,0.9279717206954956,0.9279717206954956,0.9349112510681152,0.9882444739341736,0.15284065902233124,0.9349112510681152,0.9349112510681152
127,0.9235528111457825,0.9762663245201111,0.19582624733448029,0.9235528111457825,0.9235528111457825,0.9349112510681152,0.9811543226242065,0.17766548693180084,0.9349112510681152,0.9349112510681152
128,0.9292973875999451,0.9753962755203247,0.19427888095378876,0.9292973875999451,0.9292973875999451,0.9437869787216187,0.9865463376045227,0.16020673513412476,0.9437869787216187,0.9437869787216187
129,0.931948721408844,0.9755765795707703,0.19140061736106873,0.931948721408844,0.931948721408844,0.9408283829689026,0.9824936389923096,0.16314157843589783,0.9408283829689026,0.9408283829689026
130,0.9297392964363098,0.9746729731559753,0.19926093518733978,0.9297392964363098,0.9297392964363098,0.9467455744743347,0.9865200519561768,0.1559060961008072,0.9467455744743347,0.9467455744743347
131,0.9257622361183167,0.9760845899581909,0.19411908090114594,0.9257622361183167,0.9257622361183167,0.9408283829689026,0.9836053252220154,0.16097953915596008,0.9408283829689026,0.9408283829689026
132,0.931948721408844,0.9776872992515564,0.18764978647232056,0.931948721408844,0.931948721408844,0.9467455744743347,0.9906603097915649,0.1396147757768631,0.9467455744743347,0.9467455744743347
133,0.931506872177124,0.9777414202690125,0.18426617980003357,0.931506872177124,0.931506872177124,0.9378698468208313,0.9847519397735596,0.16178128123283386,0.9378698468208313,0.9378698468208313
134,0.9297392964363098,0.9771696925163269,0.1913478821516037,0.9297392964363098,0.9297392964363098,0.9497041702270508,0.9891634583473206,0.141952782869339,0.9497041702270508,0.9497041702270508
135,0.9310649633407593,0.9756981730461121,0.19093923270702362,0.9310649633407593,0.9310649633407593,0.9378698468208313,0.991343080997467,0.13934557139873505,0.9378698468208313,0.9378698468208313
136,0.9279717206954956,0.9768472909927368,0.19156992435455322,0.9279717206954956,0.9279717206954956,0.9437869787216187,0.9889578223228455,0.1458195000886917,0.9437869787216187,0.9437869787216187
137,0.9270879626274109,0.9738336801528931,0.19811980426311493,0.9270879626274109,0.9270879626274109,0.9319526553153992,0.9864325523376465,0.1602945625782013,0.9319526553153992,0.9319526553153992
138,0.9292973875999451,0.9778119921684265,0.18821340799331665,0.9292973875999451,0.9292973875999451,0.9437869787216187,0.9887959361076355,0.14573243260383606,0.9437869787216187,0.9437869787216187
139,0.9310649633407593,0.9772282838821411,0.18760624527931213,0.9310649633407593,0.9310649633407593,0.9526627063751221,0.9875354766845703,0.14444288611412048,0.9526627063751221,0.9526627063751221
140,0.9262041449546814,0.9776754975318909,0.19017672538757324,0.9262041449546814,0.9262041449546814,0.9437869787216187,0.9885157346725464,0.15039949119091034,0.9437869787216187,0.9437869787216187
141,0.931948721408844,0.9781448841094971,0.18669812381267548,0.931948721408844,0.931948721408844,0.9437869787216187,0.981486976146698,0.16987095773220062,0.9437869787216187,0.9437869787216187
142,0.9279717206954956,0.9760700464248657,0.19237442314624786,0.9279717206954956,0.9279717206954956,0.9556213021278381,0.9925685524940491,0.13382045924663544,0.9556213021278381,0.9556213021278381
143,0.9301811456680298,0.978506863117218,0.18500128388404846,0.9301811456680298,0.9301811456680298,0.9497041702270508,0.9887827634811401,0.14540548622608185,0.9497041702270508,0.9497041702270508
144,0.9359257817268372,0.9774371385574341,0.18565359711647034,0.9359257817268372,0.9359257817268372,0.9437869787216187,0.98447185754776,0.1604650765657425,0.9437869787216187,0.9437869787216187
145,0.9323906302452087,0.9761748909950256,0.19104161858558655,0.9323906302452087,0.9323906302452087,0.9467455744743347,0.9882006645202637,0.1553381085395813,0.9467455744743347,0.9467455744743347
146,0.9346001148223877,0.9782615900039673,0.18508125841617584,0.9346001148223877,0.9346001148223877,0.9497041702270508,0.9848832488059998,0.16172775626182556,0.9497041702270508,0.9497041702270508
147,0.9297392964363098,0.9773496985435486,0.18767213821411133,0.9297392964363098,0.9297392964363098,0.9408283829689026,0.9827649593353271,0.1645646095275879,0.9408283829689026,0.9408283829689026
148,0.9328325390815735,0.9775615930557251,0.1891452521085739,0.9328325390815735,0.9328325390815735,0.9467455744743347,0.9892248511314392,0.14506612718105316,0.9467455744743347,0.9467455744743347
149,0.9292973875999451,0.9782555103302002,0.1871076226234436,0.9292973875999451,0.9292973875999451,0.9437869787216187,0.9868307709693909,0.15430177748203278,0.9437869787216187,0.9437869787216187
