epoch,accuracy,auc,f1_score,loss,precision,recall,val_accuracy,val_auc,val_f1_score,val_loss,val_precision,val_recall
0,0.6628369688987732,0.684873104095459,0.6628369688987732,18.287078857421875,0.6628369688987732,0.6628369688987732,0.784023642539978,0.8925107717514038,0.7840235829353333,0.43420442938804626,0.784023642539978,0.784023642539978
1,0.7688908576965332,0.8313654065132141,0.7688908576965332,0.5115265250205994,0.7688908576965332,0.7688908576965332,0.8727810382843018,0.9421764016151428,0.8727810382843018,0.3435054421424866,0.8727810382843018,0.8727810382843018
2,0.7878921627998352,0.8510019183158875,0.7878921031951904,0.4811582863330841,0.7878921627998352,0.7878921627998352,0.88165682554245,0.951349675655365,0.88165682554245,0.371229887008667,0.88165682554245,0.88165682554245
3,0.7931948900222778,0.851434588432312,0.7931948900222778,0.4828484058380127,0.7931948900222778,0.7931948900222778,0.8934911489486694,0.9563827514648438,0.8934911489486694,0.30100539326667786,0.8934911489486694,0.8934911489486694
4,0.8086610436439514,0.8630845546722412,0.8086610436439514,0.4580938518047333,0.8086610436439514,0.8086610436439514,0.9053254723548889,0.9523038268089294,0.9053254723548889,0.3407069146633148,0.9053254723548889,0.9053254723548889
5,0.8077772855758667,0.8706998229026794,0.8077772855758667,0.45412033796310425,0.8077772855758667,0.8077772855758667,0.9023668766021729,0.9680114388465881,0.9023668766021729,0.27381208539009094,0.9023668766021729,0.9023668766021729
6,0.8197083473205566,0.8807430267333984,0.8197083473205566,0.43529006838798523,0.8197083473205566,0.8197083473205566,0.8550295829772949,0.9282370209693909,0.8550295829772949,0.40483200550079346,0.8550295829772949,0.8550295829772949
7,0.8197083473205566,0.8781570792198181,0.8197083473205566,0.4365483820438385,0.8197083473205566,0.8197083473205566,0.9201183319091797,0.9711188673973083,0.9201183319091797,0.29954442381858826,0.9201183319091797,0.9201183319091797
8,0.8272204995155334,0.8945359587669373,0.8272204995155334,0.4089449644088745,0.8272204995155334,0.8272204995155334,0.9319526553153992,0.9810274243354797,0.9319526553153992,0.23526149988174438,0.9319526553153992,0.9319526553153992
9,0.8241272568702698,0.8820039629936218,0.8241272568702698,0.43171370029449463,0.8241272568702698,0.8241272568702698,0.9437869787216187,0.9832988977432251,0.9437869787216187,0.23610371351242065,0.9437869787216187,0.9437869787216187
10,0.8272204995155334,0.8979458808898926,0.8272204995155334,0.40532681345939636,0.8272204995155334,0.8272204995155334,0.9023668766021729,0.9454019069671631,0.9023668766021729,0.3544108271598816,0.9023668766021729,0.9023668766021729
11,0.8298718333244324,0.9048894047737122,0.8298718333244324,0.39248186349868774,0.8298718333244324,0.8298718333244324,0.9289940595626831,0.9773642420768738,0.9289940595626831,0.2937930226325989,0.9289940595626831,0.9289940595626831
12,0.8294299840927124,0.9038729667663574,0.8294300436973572,0.3971305787563324,0.8294299840927124,0.8294299840927124,0.9230769276618958,0.9671623706817627,0.9230769276618958,0.2611236870288849,0.9230769276618958,0.9230769276618958
13,0.8387096524238586,0.9117916226387024,0.8387096524238586,0.3772630989551544,0.8387096524238586,0.8387096524238586,0.7544378638267517,0.8539091348648071,0.7544378638267517,0.5081905126571655,0.7544378638267517,0.7544378638267517
14,0.8241272568702698,0.8976207971572876,0.8241272568702698,0.4057407081127167,0.8241272568702698,0.8241272568702698,0.9053254723548889,0.9673068523406982,0.9053254723548889,0.279228150844574,0.9053254723548889,0.9053254723548889
15,0.8488731980323792,0.9106101393699646,0.8488731980323792,0.3782963752746582,0.8488731980323792,0.8488731980323792,0.9112426042556763,0.9614377617835999,0.9112426042556763,0.2820797562599182,0.9112426042556763,0.9112426042556763
16,0.8515245318412781,0.9203643202781677,0.8515245318412781,0.3576454520225525,0.8515245318412781,0.8515245318412781,0.9053254723548889,0.9640244245529175,0.9053254723548889,0.28874507546424866,0.9053254723548889,0.9053254723548889
17,0.8462218046188354,0.9207946062088013,0.8462218046188354,0.3577139377593994,0.8462218046188354,0.8462218046188354,0.9230769276618958,0.9770928621292114,0.9230769276618958,0.276160329580307,0.9230769276618958,0.9230769276618958
18,0.8555015325546265,0.9209000468254089,0.8555015325546265,0.3585931658744812,0.8555015325546265,0.8555015325546265,0.8846153616905212,0.955187976360321,0.8846153616905212,0.27981191873550415,0.8846153616905212,0.8846153616905212
19,0.8656650185585022,0.9403743147850037,0.8656650185585022,0.3118773400783539,0.8656650185585022,0.8656650185585022,0.9171597361564636,0.978703498840332,0.9171597361564636,0.24841177463531494,0.9171597361564636,0.9171597361564636
