epoch,accuracy,auc,f1_score,loss,precision,recall,val_accuracy,val_auc,val_f1_score,val_loss,val_precision,val_recall
0,0.48342907428741455,0.47532421350479126,0.48342907428741455,10.626787185668945,0.48342907428741455,0.48342907428741455,0.5118343234062195,0.6831955909729004,0.5118343234062195,0.6995494961738586,0.5118343234062195,0.5118343234062195
1,0.6650463938713074,0.7285443544387817,0.6650463938713074,0.6262403726577759,0.6650463938713074,0.6650463938713074,0.834319531917572,0.9265213012695312,0.834319531917572,0.45867857336997986,0.834319531917572,0.834319531917572
2,0.7675651907920837,0.8295454978942871,0.7675651907920837,0.5283677577972412,0.7675651907920837,0.7675651907920837,0.7988165616989136,0.9073561429977417,0.7988165616989136,0.45887890458106995,0.7988165616989136,0.7988165616989136
3,0.7905434966087341,0.8622957468032837,0.7905434370040894,0.48072201013565063,0.7905434966087341,0.7905434966087341,0.8136094808578491,0.9219039678573608,0.8136094808578491,0.4190593361854553,0.8136094808578491,0.8136094808578491
4,0.7958462238311768,0.8686876893043518,0.7958462238311768,0.4685705304145813,0.7958462238311768,0.7958462238311768,0.9201183319091797,0.9739155173301697,0.9201183319091797,0.32687148451805115,0.9201183319091797,0.9201183319091797
5,0.7847989201545715,0.8614651560783386,0.7847989201545715,0.49074822664260864,0.7847989201545715,0.7847989201545715,0.9082840085029602,0.9661908149719238,0.9082840085029602,0.32344454526901245,0.9082840085029602,0.9082840085029602
6,0.813963770866394,0.8793009519577026,0.813963770866394,0.4516649842262268,0.813963770866394,0.813963770866394,0.8757396340370178,0.9482073783874512,0.8757396340370178,0.3789832592010498,0.8757396340370178,0.8757396340370178
7,0.8020327091217041,0.8737431764602661,0.8020327091217041,0.46101588010787964,0.8020327091217041,0.8020327091217041,0.8550295829772949,0.9073168039321899,0.8550295829772949,0.4407753050327301,0.8550295829772949,0.8550295829772949
8,0.8174989223480225,0.8925438523292542,0.8174989223480225,0.4323592782020569,0.8174989223480225,0.8174989223480225,0.8875739574432373,0.9476734399795532,0.8875740170478821,0.3555571138858795,0.8875739574432373,0.8875739574432373
9,0.816615104675293,0.8846725225448608,0.816615104675293,0.44568201899528503,0.816615104675293,0.816615104675293,0.8520709872245789,0.9392178654670715,0.8520709872245789,0.366346150636673,0.8520709872245789,0.8520709872245789
10,0.8254529237747192,0.8935590982437134,0.8254529237747192,0.430047869682312,0.8254529237747192,0.8254529237747192,0.8994082808494568,0.9583917260169983,0.8994083404541016,0.326984703540802,0.8994082808494568,0.8994082808494568
11,0.8276624083518982,0.8988232612609863,0.8276623487472534,0.4169154763221741,0.8276624083518982,0.8276624083518982,0.7958579659461975,0.8889656066894531,0.7958579659461975,0.4636184275150299,0.7958579659461975,0.7958579659461975
12,0.813963770866394,0.8834488391876221,0.813963770866394,0.44464051723480225,0.813963770866394,0.813963770866394,0.5976331233978271,0.687686026096344,0.5976331233978271,0.7534584403038025,0.5976331233978271,0.5976331233978271
13,0.823685348033905,0.8888563513755798,0.823685348033905,0.4369352161884308,0.823685348033905,0.823685348033905,0.7958579659461975,0.8988087177276611,0.7958579659461975,0.43119820952415466,0.7958579659461975,0.7958579659461975
14,0.8404772281646729,0.8993434309959412,0.8404771685600281,0.41460514068603516,0.8404772281646729,0.8404772281646729,0.860946774482727,0.9414323568344116,0.860946774482727,0.3549916446208954,0.860946774482727,0.860946774482727
